Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
1188	-26.59856	-47.00455	20.40599	0.00782174	0.110415	0.0420208	0.0150487	0.0528162	0.00559378	0.0153631	0.0248697	0.00593242	0.000894562	0.0593113	0.0030105	0.00934335	0.0159573	0.0342495	0.0319354	0.0484145	0.0138289	0.151309	0.0499196	0.0123814	0.031313	0.0794308	0.8658	0.0234559	0.6540629	0.0760289	0.340383	0.659617	0.923971	0.214208	0.47168	0.791014	1.2642	2.12008	4.66835	1.114109	0.0110098	0.155419	0.0591479	0.0211823	0.0743432	0.00787372	0.0216249	0.0350063	0.00835038	0.00125917	0.0834856	0.00423753	0.0131516	0.0224612	0.0482091	0.0449518	0.0681475	0.0194654	0.21298	0.070266	0.0174278	0.710437	1.132722	0.140314	0.383534	0.616466	0.859686
1224	-37.53236	-53.84144	16.30908	0.208356	0.217301	9.20525e-05	0.0909586	0.131063	0.0827042	0.149212	0.0956208	0.0494779	0.0203573	0.285827	0.182579	0.2018	0.017148	0.0675325	0.0456623	0.0864037	0.00310434	0.344883	0.245383	0.141942	0.0422969	0.455302	0.313852	0.18855	4.287791	0.29203	0.443317	0.556684	0.707969	0.404498	0.64312	0.871346	1.14765	1.55492	2.4722	0.6544565	0.0781117	0.0814653	3.45101e-05	0.0341	0.049135	0.0310055	0.0559389	0.0358478	0.0185491	0.00763187	0.107155	0.0684479	0.0756542	0.0064287	0.0253176	0.0171186	0.0323924	0.0011638	0.129295	0.0919932	0.0532134	2.667407	0.5319025	0.0554287	0.320074	0.679926	0.944571
1260	-27.8612	-49.84582	21.98461	0.0672576	0.0699495	0.0324857	0.0191935	0.1486	0.117756	0.0463748	0.231609	0.00571022	0.0184428	0.0455589	0.007234	0.0783176	0.000420491	0.00588447	0.0531886	0.0214545	0.0639286	0.0974903	0.0211455	0.00432639	0.0162587	0.200198	0.643235	0.140308	0.4183101	0.0354286	0.293531	0.706469	0.964571	0.847269	0.92235	0.975098	1.02554	1.08419	1.18026	0.1198392	0.0581648	0.0604927	0.0280939	0.0165986	0.12851	0.101836	0.0401052	0.200297	0.00493823	0.0159494	0.0393996	0.00625601	0.0677295	0.000363643	0.00508892	0.0459978	0.018554	0.0552858	0.0843101	0.0182868	0.00374149	1.156329	0.3884721	0.0302365	0.284752	0.715248	0.969763
1296	-32.86434	-50.19511	17.33076	0.000724669	0.00872683	0.00374467	0.00803451	0.0165405	0.00925861	0.00742774	0.00467358	0.000226137	0.017494	0.00882218	0.00304477	0.0283109	0.00660513	0.0106485	0.020891	0.00232917	0.0435118	0.0388224	0.0134179	0.00371888	0.0877514	0.756498	0.0085211	0.14723	1.354598	0.1625	0.394665	0.605335	0.837501	0.0765211	0.285507	0.676336	1.47855	3.50254	13.0683	1.858424	0.00282001	0.03396	0.0145722	0.0312659	0.0643666	0.0360294	0.0289046	0.018187	0.00088	0.0680772	0.034331	0.0118486	0.11017	0.0257035	0.041438	0.0812961	0.00906386	0.169324	0.151075	0.0522149	0.0144718	0.2569738	3.203098	0.262841	0.433939	0.56606	0.73716
1332	-31.76051	-49.24569	17.48518	0.0413383	0.172761	0.0458543	0.0293454	0.0285629	0.00674986	0.0150644	0.0243781	0.00151159	0.0206391	0.0103935	0.0101862	0.0291202	0.0326197	0.0576465	0.0563738	0.0176051	0.0308685	0.0594649	0.0491531	0.0164701	0.206609	0.0996472	0.0939729	0.599771	0.7699119	0.0940123	0.35476	0.64524	0.905988	0.199605	0.455713	0.782561	1.27786	2.19436	5.0099	1.165164	0.0546726	0.228487	0.0606453	0.0388112	0.0377764	0.00892712	0.0199237	0.0322416	0.00199917	0.0272966	0.0137461	0.013472	0.0385134	0.0431417	0.0762412	0.074558	0.0232839	0.0408256	0.0786461	0.0650081	0.0217828	0.7561066	5.726663	0.318101	0.451222	0.548777	0.6819
1368	-35.79206	-50.52715	14.73509	0.0406293	0.017229	0.00517022	0.00695093	0.00272532	0.00448753	0.00329601	0.00913112	0.0065154	0.00605281	0.0151629	0.0188997	0.0405846	0.0101362	0.0128814	0.0124378	0.00610896	0.0139539	0.0149278	0.00069796	0.0115131	0.100739	0.691501	0.0100539	0.197706	9.577174	0.357523	0.462533	0.537466	0.642478	0.053623	0.24005	0.640716	1.56075	4.1658	18.6487	2.115539	0.156572	0.0663951	0.0199244	0.0267867	0.0105025	0.0172935	0.0127018	0.0351885	0.0251083	0.0233256	0.0584332	0.0728336	0.1564	0.0390618	0.0496407	0.0479312	0.023542	0.0537741	0.057527	0.00268972	0.0443678	0.259492	1.234233	0.150949	0.389032	0.610968	0.849051
1404	-32.07707	-50.25399	18.17692	0.0295217	0.0440656	0.0479981	0.00857071	0.0274814	0.122407	0.0144198	0.0471964	0.00419847	0.0237221	0.0310595	0.0649331	0.00576378	0.0271761	0.0474766	0.0876082	0.00751582	0.00224808	0.00752857	0.0255331	0.0577784	0.0364445	0.250035	0.68917	0.0243498	0.8309118	0.102825	0.361008	0.638992	0.897175	0.17847	0.431505	0.769347	1.2998	2.31747	5.60319	1.246091	0.0402092	0.0600183	0.0653745	0.0116735	0.0374303	0.166721	0.0196401	0.0642825	0.00571842	0.0323101	0.0423037	0.0884404	0.0078504	0.0370145	0.0646642	0.119324	0.0102367	0.00306193	0.0102541	0.0347767	0.0786955	0.734202	3.888748	0.282577	0.440347	0.559653	0.717423
1440	-29.8428	-47.70471	17.86191	0.0534249	0.103908	0.0152306	0.0419504	0.0747671	0.00686251	0.000522641	0.0374624	0.0416739	0.0626624	0.0585431	0.00124934	0.0620519	0.027512	0.167988	0.0315969	0.00356426	0.0108632	0.218948	0.00145633	0.0557622	0.00378011	0.644643	0.253641	0.0979366	3.706036	0.277799	0.438823	0.561177	0.722201	0.164269	0.414405	0.759703	1.3163	2.4131	6.08757	1.306042	0.0495593	0.0963896	0.0141286	0.0389151	0.0693573	0.00636597	0.000484825	0.0347518	0.0386585	0.0581284	0.0543072	0.00115894	0.0575621	0.0255214	0.155833	0.0293107	0.00330637	0.0100771	0.203106	0.00135096	0.0517275	1.077999	0.8754387	0.108978	0.365117	0.634883	0.891022
1476	-27.23914	-45.6716	18.43246	0.125978	0.0411099	0.00874097	0.0103066	0.0696635	0.00500777	0.00100605	0.010749	0.0395774	0.0309188	0.0663338	0.0736062	0.0261065	0.147915	0.109678	0.0960554	0.00646837	0.0085873	0.140053	0.000234112	0.127465	0.339908	0.332277	0.297467	0.0303476	1.679388	0.188979	0.406482	0.593517	0.811022	0.420867	0.655684	0.876621	1.14074	1.52513	2.37605	0.6257715	0.109971	0.0358863	0.0076303	0.00899699	0.0608116	0.00437146	0.000878216	0.00938317	0.0345485	0.0269901	0.057905	0.0642534	0.0227892	0.12912	0.0957419	0.08385	0.00564647	0.00749615	0.122257	0.000204365	0.111269	1.145561	2.506225	0.236119	0.424731	0.575268	0.763881
1512	-27.81163	-46.95649	19.14485	0.167992	0.116259	0.0152885	0.00149114	0.0419428	0.018594	0.0505948	0.00899348	0.208479	0.0078586	0.0391499	0.124886	0.259171	0.0251474	0.0642474	0.0781128	0.0944255	0.0386057	0.060672	0.204192	0.0645084	0.581736	0.0401387	0.333716	0.0444087	0.2673182	0.0112772	0.237069	0.762931	0.988723	0.830318	0.913304	0.972104	1.0287	1.09493	1.20436	0.134452	0.0993677	0.0687675	0.00904318	0.000882012	0.0248093	0.0109984	0.0299269	0.00531966	0.123316	0.00464838	0.0231572	0.0738701	0.1533	0.0148747	0.0380025	0.0462039	0.0558529	0.0228354	0.0358876	0.12078	0.0381568	1.690611	3.12052	0.260087	0.433021	0.566979	0.739914
1548	-34.31385	-54.47914	20.16529	0.0852687	0.0806412	0.0137131	0.0177799	0.0841349	0.0224662	0.0282256	0.0120233	0.0136215	0.022268	0.0550925	0.0477852	0.00871948	0.0475726	0.0558368	0.0164325	0.0780012	0.00899571	0.0126939	0.0057745	0.00850177	0.510589	0.190429	0.100294	0.198687	0.06733663	1.93018e-06	0.0829118	0.917088	0.999998	0.245092	0.503703	0.807391	1.23856	1.9853	4.0801	1.016723	0.117523	0.111145	0.0189004	0.0245055	0.11596	0.0309644	0.0389024	0.0165714	0.0187741	0.0306913	0.0759321	0.0658608	0.0120178	0.0655678	0.076958	0.0226484	0.107506	0.0123985	0.0174955	0.00795881	0.0117177	0.7255487	1.16462	0.14375	0.385346	0.614654	0.856249
1584	-26.97952	-49.27311	22.29359	0.103667	0.0321557	0.0074797	0.0100731	0.022458	0.00382386	0.0734009	0.0373452	0.0751637	0.0042692	0.0248635	0.0346562	0.0631772	0.055665	0.00596621	0.00586776	0.0353874	0.0616241	0.0715023	0.0591295	0.122699	0.178235	0.0736377	0.141653	0.606474	0.5176597	0.0529417	0.317232	0.682768	0.947058	0.958276	0.979429	0.993536	1.00651	1.021	1.04354	0.03081688	0.113873	0.0353214	0.00821607	0.0110647	0.024669	0.00420031	0.0806271	0.0410218	0.0825635	0.00468949	0.0273113	0.0380681	0.0693968	0.0611452	0.00655358	0.00644543	0.0388713	0.0676909	0.0785416	0.0649507	0.134779	0.910375	0.2868604	0.0139535	0.246392	0.753608	0.986046
1620	-31.68081	-50.09279	18.41197	0.070403	0.058585	0.0309765	0.0319068	0.00190843	0.00688813	0.00991885	0.156864	0.0693324	0.0390259	0.0132615	0.0199556	0.0285447	0.00418987	0.0510242	0.00782922	0.0700722	0.152038	0.00743224	0.108456	0.0431124	0.585847	0.048427	0.19055	0.175176	0.1216015	0.000305597	0.137163	0.862837	0.999694	0.0882469	0.306066	0.691168	1.44683	3.26727	11.3318	1.755334	0.0717135	0.0596755	0.0315531	0.0325007	0.00194396	0.00701635	0.0101035	0.159784	0.070623	0.0397524	0.0135084	0.020327	0.0290761	0.00426786	0.051974	0.00797495	0.0713766	0.154868	0.00757058	0.110475	0.0439149	0.9817257	2.783486	0.247777	0.428832	0.571168	0.752223
1656	-29.33007	-48.79653	19.46646	0.0291311	0.23425	0.0416984	0.0183557	0.0384914	0.00976044	0.0296517	0.0278282	0.000755049	0.00591075	0.0338806	0.0892532	0.00771643	0.0951585	0.0480111	0.0513903	0.234196	0.0564017	0.0375452	0.0419511	0.182266	0.190452	0.137126	0.643601	0.0288207	1.645808	0.186512	0.405438	0.594563	0.813487	0.871245	0.934989	0.979247	1.02119	1.06953	1.14778	0.09966185	0.0221765	0.178327	0.0317436	0.0139735	0.0293022	0.00743028	0.0225728	0.0211846	0.000574792	0.00449964	0.0257921	0.0679453	0.00587425	0.0724408	0.0365492	0.0391216	0.178285	0.0429366	0.0285818	0.0319359	0.138753	1.313603	1.594159	0.182608	0.403762	0.596238	0.817392
1692	-30.39629	-49.68212	19.28583	0.0200218	0.0282638	0.0191955	0.00110254	0.0314656	0.0126308	0.0251981	0.0303691	0.0475295	0.0139964	0.0366454	0.0668991	0.0454706	0.0518507	0.00841176	0.0923313	0.0969609	0.0509656	0.0229359	0.0108864	0.0336444	0.396494	0.0975223	0.457872	0.048112	3.970781	0.284624	0.440996	0.559005	0.715375	0.448222	0.676133	0.885061	1.12987	1.479	2.23104	0.5802393	0.026811	0.0378478	0.0257045	0.0014764	0.0421353	0.0169138	0.0337425	0.040667	0.0636463	0.0187425	0.0490715	0.0895841	0.0608893	0.0694328	0.0112641	0.12364	0.12984	0.0682476	0.0307133	0.0145779	0.0450529	0.7467751	0.3262202	0.0198853	0.263062	0.736938	0.980115
1728	-25.39978	-45.6047	20.20493	0.0861023	0.296097	0.0232475	0.0314647	0.0775679	0.0031936	0.0416878	0.111242	0.189413	0.0226928	0.092151	0.00294415	0.0350604	0.246887	0.00620609	0.0479156	0.0816365	0.163007	0.139014	0.0104851	0.0848194	0.0635935	0.0103462	0.499212	0.426848	0.9269829	0.115815	0.369469	0.630531	0.884185	0.860136	0.929155	0.977336	1.02319	1.07625	1.16261	0.1089412	0.0480258	0.165156	0.0129669	0.0175502	0.0432655	0.00178131	0.0232524	0.0620483	0.10565	0.0126575	0.0513995	0.00164217	0.0195558	0.137708	0.00346161	0.0267262	0.0455348	0.0909212	0.0775388	0.00584834	0.0473101	1.792836	0.8161985	0.100741	0.35957	0.64043	0.899259
1764	-35.89442	-51.90454	16.01011	0.00711241	0.0336163	0.00398359	0.0055335	0.0533686	0.00706577	0.0298817	0.00658761	0.0934862	0.0699532	0.0392032	0.0240402	0.0289644	0.0313922	0.00321148	0.00758514	0.0716634	0.0418676	0.111918	0.0129764	0.0294868	0.510287	0.104502	0.36436	0.0208511	17.41568	0.393433	0.472342	0.527658	0.606567	0.979676	0.990036	0.996881	1.00313	1.01006	1.02075	0.01484708	0.00997676	0.0471545	0.00558789	0.00776198	0.0748615	0.00991133	0.0419158	0.00924061	0.131135	0.0981251	0.0549914	0.0337218	0.0406291	0.0440347	0.00450482	0.0106399	0.100524	0.0587288	0.15699	0.0182023	0.0413618	0.7128978	0.4679381	0.0441837	0.306303	0.693697	0.955816
1800	-32.20424	-51.052	18.84777	0.135875	0.039238	0.0314692	0.0431862	0.0263909	0.188129	0.0298607	0.0288645	0.0582183	0.0308337	0.0926153	0.0451829	0.151447	0.109575	0.112993	0.0118956	0.0048276	0.11909	0.0895535	0.0108794	0.00255551	0.0103019	0.504629	0.093777	0.391292	0.2605506	0.010401	0.23366	0.76634	0.989599	0.485198	0.702784	0.8958	1.11632	1.42291	2.06102	0.5229225	0.0997114	0.0287947	0.0230936	0.0316921	0.0193669	0.138058	0.0219133	0.0211822	0.0427234	0.0226273	0.0679656	0.0331574	0.111139	0.0804112	0.0829197	0.00872961	0.00354273	0.0873939	0.0657188	0.00798383	0.00187536	1.362679	3.754282	0.279091	0.439237	0.560763	0.720909
1836	-27.29158	-48.3352	21.04362	0.0310733	0.154188	0.0290387	0.0407702	0.0483595	0.116243	0.0187918	0.0379456	0.0934355	0.200087	0.0171853	0.0703669	0.0545428	0.0681064	0.0188369	0.0336678	0.0327456	0.0552415	0.530898	0.018793	0.00145928	0.0820511	0.416097	0.259154	0.242698	0.799349	0.0983214	0.357871	0.642129	0.901679	0.998786	0.999408	0.999815	1.00018	1.00059	1.00122	0.000878667	0.018587	0.0922298	0.0173699	0.0243873	0.028927	0.0695328	0.0112406	0.0226978	0.05589	0.119686	0.0102796	0.0420911	0.0326256	0.040739	0.0112676	0.020139	0.0195873	0.0330436	0.317565	0.0112413	0.000872891	1.671776	0.3971371	0.0317345	0.287397	0.712603	0.968266
1872	-38.12279	-58.42265	20.29986	0.0220837	0.00312594	0.0293865	0.0149747	0.0416142	0.0211766	0.0146425	0.00860671	0.0293512	0.00609714	0.0128638	0.0332118	0.0093408	0.0189848	0.000912283	0.00489388	0.0106882	0.0179423	0.0948827	0.00745644	0.0205586	0.374698	0.0153572	0.0813765	0.528569	0.2519116	0.00932395	0.229165	0.770835	0.990676	0.232465	0.490875	0.800919	1.24857	2.03718	4.30172	1.054967	0.0522326	0.00739352	0.0695053	0.0354184	0.0984264	0.0500872	0.0346326	0.0203567	0.0694218	0.0144211	0.0304256	0.0785531	0.022093	0.0449032	0.00215775	0.0115751	0.02528	0.0424373	0.224418	0.0176361	0.0486254	0.4227947	1.761957	0.194812	0.408912	0.591087	0.805189
1908	-30.46067	-48.93543	18.47476	0.250537	0.118434	0.0755912	0.198981	0.261142	0.000712981	0.027011	0.0191279	0.00412349	0.0198566	0.193599	0.0562677	0.12415	0.257784	0.029963	0.0111243	0.0284127	0.269271	0.282624	0.132868	0.182028	0.0267194	0.127286	0.672392	0.173603	0.3530327	0.0242349	0.273028	0.726972	0.975765	0.328562	0.581103	0.844212	1.18454	1.72087	3.04356	0.804797	0.0984966	0.0465615	0.0297181	0.0782279	0.102666	0.000280303	0.0106192	0.00751998	0.00162112	0.00780646	0.0761118	0.0221212	0.0488087	0.101346	0.0117797	0.00437345	0.0111702	0.105862	0.111112	0.0522359	0.0715627	2.543608	1.2802	0.155488	0.391285	0.608715	0.844512
1944	-27.84892	-47.59694	19.74801	0.0277997	0.051101	0.00814568	0.00203016	0.0219392	0.000608966	0.00403861	0.017999	0.00464065	0.0143143	0.0429451	0.0523812	0.0122819	0.0877028	0.023264	0.0466596	0.0162911	0.0411844	0.0046329	0.0840967	0.032771	0.256342	0.0608203	0.279742	0.403095	1.39613	0.166244	0.396423	0.603577	0.833757	0.184891	0.439009	0.773496	1.29283	2.27786	5.40859	1.220532	0.046579	0.085621	0.0136483	0.00340158	0.0367596	0.00102034	0.0067668	0.0301578	0.00777553	0.0239839	0.0719556	0.0877661	0.0205786	0.146948	0.0389794	0.0781793	0.0272962	0.0690056	0.00776253	0.140906	0.0549087	0.5968278	1.001476	0.12518	0.375105	0.624894	0.87482
1980	-30.44117	-46.62052	16.17934	0.0399088	0.00288161	0.0064566	0.120153	0.0474721	0.00792522	0.0573992	0.0307851	0.000575204	0.00248349	0.0563908	0.0492399	0.293731	0.0365793	0.0312161	0.00543667	0.0448617	0.168239	0.0513199	0.0742141	0.139938	0.138838	0.727771	0.0385908	0.0948006	7.235374	0.33709	0.456753	0.543246	0.662911	0.761554	0.875599	0.959401	1.04232	1.14208	1.3131	0.1969594	0.0314935	0.00227398	0.00509514	0.0948176	0.037462	0.00625409	0.0452958	0.0242937	0.000453915	0.00195981	0.0445001	0.0388571	0.231794	0.0288661	0.0246338	0.00429028	0.0354021	0.132763	0.0404984	0.0585651	0.11043	1.267207	2.156142	0.218852	0.418386	0.581614	0.781148
2016	-39.13408	-52.73357	13.5995	0.202913	0.0229881	0.131464	0.0530325	0.117401	0.188087	0.0475205	0.0347828	0.00824185	0.00914613	0.0405452	0.0420744	0.119675	0.138	0.0934117	0.0281569	0.0537614	0.0396072	0.00235628	0.0771978	0.0179234	0.369044	0.0265715	0.377804	0.226581	0.07452387	5.67074e-06	0.0906825	0.909317	0.999994	0.166812	0.417521	0.76148	1.31323	2.39509	5.99478	1.294937	0.138197	0.0156564	0.0895354	0.0361186	0.079958	0.128099	0.0323646	0.0236894	0.00561325	0.00622912	0.027614	0.0286555	0.0815065	0.0939874	0.0636195	0.0191767	0.0366151	0.0269751	0.00160478	0.0525768	0.012207	1.468286	17.11022	0.392507	0.472092	0.527906	0.607495
2052	-35.30054	-54.36865	19.06811	0.13644	0.0727088	0.00121769	0.115334	0.0184375	0.0146338	0.0200538	0.0661258	0.0669306	0.00861534	0.386494	0.110867	0.0221692	0.0742294	0.0195924	0.123368	0.00624788	0.0745154	0.107354	0.0505715	0.271454	0.173644	0.0604489	0.248644	0.517263	2.498609	0.235776	0.424608	0.575392	0.764224	0.685904	0.832042	0.944249	1.05904	1.20186	1.45793	0.27261	0.0771998	0.0411397	0.000688985	0.0652578	0.0104322	0.00828005	0.0113467	0.037415	0.0378704	0.00487469	0.218684	0.0627305	0.0125437	0.0420001	0.0110857	0.0698035	0.00353515	0.0421619	0.0607426	0.0286141	0.153593	1.767361	0.5468257	0.0580196	0.322929	0.67707	0.941981
2088	-28.79952	-47.86101	19.06149	0.0317217	0.136633	0.0108244	0.0519382	0.0541463	0.0878135	0.00857343	0.121466	0.0323023	0.011523	0.161757	0.0618859	0.11977	0.396817	0.0157219	0.0968952	0.0724939	0.0247226	0.0944096	0.0739707	0.171113	0.138987	0.0608037	0.621023	0.179187	0.7536787	0.0915908	0.352961	0.647039	0.908409	0.196258	0.45197	0.78055	1.28115	2.21253	5.09534	1.177392	0.0172729	0.0743989	0.00589403	0.0282811	0.0294835	0.0478157	0.00466836	0.06614	0.0175891	0.00627442	0.0880789	0.0336978	0.0652166	0.216073	0.00856082	0.0527608	0.039474	0.0134618	0.0514074	0.0402781	0.0931733	1.836499	1.003652	0.125445	0.375259	0.62474	0.874556
2124	-34.31444	-52.99263	18.67819	0.087162	0.0211483	0.039698	0.0407349	0.0150045	0.00222834	0.00300921	0.118679	0.00111293	0.0396512	0.0346488	0.0645094	0.114335	0.0860369	0.0608919	0.0839536	0.0246631	0.0725711	0.0048994	0.0435529	0.0245307	0.241333	0.0757914	0.371465	0.311411	1.070513	0.133347	0.37975	0.62025	0.866653	0.336208	0.587659	0.847172	1.1804	1.70167	2.97435	0.7881641	0.0886675	0.0215135	0.0403837	0.0414385	0.0152636	0.00226683	0.00306119	0.120729	0.00113215	0.0403361	0.0352472	0.0656236	0.11631	0.087523	0.0619437	0.0854037	0.0250891	0.0738247	0.00498403	0.0443052	0.0249544	0.9830205	2.997747	0.255811	0.431582	0.568419	0.744189
2160	-29.60997	-50.63919	21.02922	0.0283541	0.027998	0.020091	0.00248565	0.00143367	0.00763922	0.00475729	0.00998084	0.000542339	0.00199269	0.0504153	0.0149781	0.00482238	0.00729374	0.00310799	0.0649394	0.000780103	0.00585333	0.00482666	0.0442035	0.000552825	0.402579	0.225414	0.145019	0.226988	0.4145569	0.0347709	0.292476	0.707524	0.965229	0.122274	0.358831	0.72633	1.37678	2.78682	8.17836	1.519523	0.0923442	0.0911845	0.0654328	0.00809532	0.0046692	0.0248795	0.0154936	0.0325058	0.0017663	0.00648982	0.164193	0.048781	0.0157056	0.0237544	0.0101221	0.211496	0.00254066	0.0190632	0.0157195	0.143963	0.00180045	0.3070482	0.2520222	0.00933743	0.229224	0.770776	0.990663
2196	-23.20464	-44.94281	21.73817	0.205131	0.0311508	0.0240986	0.0242575	0.0305521	0.00902202	0.0397257	0.0353156	0.00341633	0.0104111	0.0120822	0.0713624	0.00848658	0.0135421	0.00894407	0.17442	0.0063297	0.0831798	0.00992295	0.202254	0.0301865	0.152765	0.195203	0.624305	0.0277268	0.2924368	0.0147534	0.248917	0.751083	0.985247	0.960536	0.980555	0.993892	1.00615	1.01983	1.04109	0.02911361	0.198426	0.0301326	0.0233109	0.0234646	0.0295535	0.00872713	0.0384272	0.0341613	0.00330467	0.0100708	0.0116872	0.0690298	0.00820919	0.0130995	0.00865173	0.168719	0.00612281	0.080461	0.00959861	0.195643	0.0291999	1.03379	0.9346565	0.116807	0.370083	0.629917	0.883192
2232	-33.34912	-51.60477	18.25565	0.0218274	0.181781	0.0184073	0.00695461	0.00964092	0.0802956	0.0932134	0.165529	0.00145006	0.0628384	0.124022	0.0661703	0.094587	0.251262	0.0157215	0.0426119	0.178128	0.257503	0.190548	0.120587	0.025017	0.0141082	0.165982	0.346954	0.472956	0.7431516	0.0900032	0.351761	0.648239	0.909997	0.880009	0.939564	0.980739	1.01964	1.06432	1.13635	0.09242519	0.0108697	0.0905241	0.00916654	0.00346329	0.00480102	0.0399859	0.0464188	0.0824309	0.000722109	0.0312925	0.0617608	0.0329517	0.0471028	0.125125	0.00782904	0.02122	0.0887051	0.128233	0.0948898	0.0600505	0.0124581	2.008097	3.197262	0.262649	0.433876	0.566124	0.737351
2268	-27.26601	-48.01641	20.75039	0.0131875	0.0326599	0.00516031	0.00194114	0.00821603	0.0226269	0.00819039	0.0220601	0.00192209	0.00291387	0.0601317	0.021245	0.0616654	0.0174359	0.0123578	0.000371141	0.0173621	0.0213035	0.0108989	0.0402633	0.0218472	0.495169	0.072166	0.187006	0.245659	0.8333128	0.103163	0.361238	0.638762	0.896837	0.179372	0.432568	0.769938	1.29881	2.31178	5.57501	1.242445	0.0326618	0.0808893	0.0127806	0.00480764	0.0203488	0.0560404	0.0202853	0.0546367	0.00476046	0.00721684	0.148929	0.0526179	0.152728	0.0431837	0.0306068	0.000919212	0.043001	0.0527628	0.0269936	0.0997207	0.0541094	0.4037605	0.535597	0.0560717	0.320792	0.679208	0.943928
2304	-34.21886	-49.90173	15.68287	0.0567558	0.0330295	0.00938248	0.0272664	0.0353234	0.0172211	0.00594135	0.0134554	0.0102376	0.0317218	0.028969	0.0102496	0.144685	0.0113274	0.0348821	0.0132488	0.0100359	0.0540266	0.00109384	0.0664164	0.0447382	0.13048	0.285859	0.441887	0.141774	1.05822	0.131927	0.378959	0.621041	0.868073	0.0741379	0.281135	0.673088	1.48569	3.557	13.4884	1.881301	0.0859926	0.050044	0.0142157	0.0413122	0.0535197	0.0260923	0.00900194	0.0203867	0.0155114	0.0480628	0.043892	0.0155295	0.219217	0.0171625	0.0528511	0.0200738	0.0152058	0.0818575	0.00165732	0.10063	0.0677843	0.6600076	8.162263	0.346177	0.459343	0.540656	0.653824
2340	-27.21238	-46.69621	19.48383	0.0114633	0.0863254	0.00377242	0.0113893	0.0165371	0.00918841	0.00106363	0.00890842	0.00564046	0.00327903	0.0730865	0.0255978	0.055654	0.00568363	0.0395158	0.00636284	0.028411	0.0388399	0.00143204	0.0204372	0.00907625	0.251163	0.125739	0.170644	0.452455	0.3740246	0.0277625	0.280156	0.719844	0.972238	0.285866	0.542962	0.826519	1.20989	1.84175	3.49814	0.9054497	0.0248303	0.186987	0.00817135	0.0246701	0.0358207	0.0199028	0.0023039	0.0192963	0.0122177	0.00710263	0.158311	0.0554468	0.120551	0.0123112	0.0855942	0.0137824	0.0615403	0.0841301	0.0031019	0.0442685	0.0196598	0.4616644	3.110661	0.259751	0.432909	0.567091	0.740249
2376	-34.77165	-50.10406	15.33241	0.011493	0.021274	0.011549	0.0974927	0.0624257	0.137234	0.103296	0.0372388	0.0528404	0.101666	0.0248414	0.0884912	0.318383	0.0106135	0.169233	0.0148851	0.434818	0.0365541	0.0394352	0.153625	0.0224913	0.103245	0.0723546	0.614043	0.210357	0.2416188	0.00810557	0.223591	0.77641	0.991894	0.823487	0.909632	0.970883	1.02999	1.09935	1.21435	0.1404251	0.0058942	0.0109104	0.00592291	0.0499993	0.0320151	0.0703806	0.0529756	0.019098	0.0270993	0.0521397	0.01274	0.0453829	0.163283	0.00544318	0.0867917	0.00763383	0.222997	0.0187468	0.0202244	0.0787869	0.0115347	1.949881	13.41507	0.378957	0.468432	0.531568	0.621043
2412	-32.54564	-46.31183	13.76619	0.0731662	0.0549199	0.0141113	0.00534998	0.0339045	0.0169548	0.00473115	0.0211	0.0106465	0.00050343	0.037636	0.0406388	0.041765	0.000478167	0.0303618	0.00215816	0.0163116	0.0250768	0.0223481	0.0368127	0.030335	0.584482	0.0564509	0.0563958	0.302672	12.32237	0.373857	0.467041	0.532959	0.626144	0.289546	0.546359	0.828129	1.20754	1.8303	3.45368	0.8962017	0.140891	0.105756	0.0271732	0.0103021	0.0652876	0.0326487	0.00911046	0.0406308	0.0205012	0.00096942	0.0724731	0.0782554	0.080424	0.000920774	0.0584656	0.00415582	0.0314101	0.0482886	0.0430343	0.0708877	0.0584141	0.5193099	3.648548	0.27623	0.438319	0.561682	0.72377
