Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
8892	-34.63659	-54.62552	19.98893	0.0171679	0.0806427	0.00206764	0.00020256	0.176793	0.068927	0.00293408	0.00294303	0.0407969	0.0490518	0.0290374	0.0975223	0.0548124	0.047328	0.0101848	0.0477961	0.0969176	0.108028	0.0461753	0.0435701	0.0117139	0.189006	0.41534	0.273939	0.121715	1.400715	0.16665	0.396612	0.603388	0.83335	0.243236	0.501839	0.806458	1.23999	1.99267	4.11123	1.022219	0.0165935	0.0779448	0.00199846	0.000195783	0.170879	0.0666211	0.00283592	0.00284457	0.0394321	0.0474108	0.0280659	0.0942597	0.0529787	0.0457447	0.00984412	0.0461971	0.0936753	0.104414	0.0446306	0.0421125	0.011322	1.034613	0.6433219	0.0742802	0.338843	0.661157	0.92572
8928	-38.42377	-55.65425	17.23048	0.02415	0.00400816	0.0597861	0.0176915	0.0316566	0.146356	0.0234954	0.0291606	0.00473918	0.0453189	0.016995	0.0363225	0.154909	0.0445797	0.00228427	0.0172387	0.0478735	0.0975994	0.113296	0.00886989	0.0609308	0.237791	0.0672007	0.237043	0.457965	0.2720723	0.011909	0.239407	0.760593	0.988091	0.101323	0.327402	0.705853	1.41673	3.05435	9.86944	1.655425	0.0244616	0.00405988	0.0605575	0.0179198	0.032065	0.148245	0.0237986	0.0295368	0.00480033	0.0459036	0.0172143	0.0367912	0.156908	0.0451549	0.00231374	0.0174612	0.0484912	0.0988587	0.114757	0.00898434	0.061717	0.987261	5.777476	0.318851	0.451443	0.548557	0.681149
8964	-35.80271	-50.82575	15.02304	0.071682	0.0243493	0.0557864	0.000943647	0.0250615	0.0570399	0.039989	0.0737759	0.030881	0.216676	0.0324069	0.0977004	0.0252789	0.0724619	0.0600707	0.269254	0.00332334	0.0271273	0.09146	0.0131006	0.0578216	0.64845	0.111972	0.0658009	0.173777	3.418738	0.269611	0.436172	0.563828	0.730389	0.462139	0.686292	0.889188	1.12462	1.45711	2.16385	0.5581291	0.053248	0.0180876	0.0414402	0.000700976	0.0186166	0.0423713	0.0297053	0.0548035	0.0229395	0.160955	0.024073	0.0725755	0.0187781	0.0538274	0.0446228	0.200012	0.0024687	0.0201512	0.0679399	0.00973164	0.042952	1.34619	6.951312	0.333966	0.455856	0.544145	0.666033
9000	-26.71558	-47.1569	20.44132	0.0553003	0.151557	0.0295788	0.00746244	0.0419355	0.0146763	0.0192822	0.0350006	0.0886217	0.0276669	0.010186	0.0170526	0.145441	0.0354653	0.0180361	0.0949875	0.00723883	0.104077	0.0198779	0.015595	0.00250578	0.130765	0.0292591	0.469487	0.370488	1.659986	0.18756	0.405883	0.594117	0.812439	0.356804	0.604949	0.85487	1.16977	1.65303	2.80266	0.7451725	0.0587336	0.160966	0.0314152	0.00792575	0.0445391	0.0155875	0.0204794	0.0371736	0.0941237	0.0293846	0.0108184	0.0181114	0.154471	0.0376672	0.0191558	0.100885	0.00768825	0.110538	0.021112	0.0165632	0.00266136	0.9415443	0.206269	0.00452579	0.202472	0.797528	0.995474
9036	-40.43932	-55.17067	14.73135	0.0269877	0.0262683	0.00661473	0.0173276	0.0283217	0.00298638	0.0592821	0.00426936	0.0423609	0.005281	0.0164453	0.05555	0.0442153	0.0359446	0.029116	0.0348452	0.123741	0.0499242	0.0154029	0.0257857	0.0313296	0.0701149	0.251606	0.0111555	0.667124	2.27498	0.225079	0.420714	0.579286	0.774921	0.135971	0.377902	0.738159	1.35472	2.64619	7.35453	1.442751	0.0395715	0.0385166	0.00969902	0.0254071	0.0415274	0.00437886	0.086924	0.00626006	0.0621128	0.00774341	0.0241134	0.0814516	0.0648319	0.0527047	0.0426921	0.0510927	0.181439	0.0732027	0.0225849	0.037809	0.0459378	0.6819996	9.423982	0.356414	0.462224	0.537777	0.643586
9072	-33.58983	-49.13801	15.54818	0.0122814	0.0224393	0.00615916	0.00312434	0.0427635	0.00792118	0.0332129	0.0511814	0.00892375	0.00373704	0.0198456	0.00917604	0.00572147	0.0484162	0.0298192	0.033793	0.00051368	0.0107857	0.00643695	0.0126829	0.0332746	0.0601177	0.839212	0.0567867	0.0438837	6.150874	0.324097	0.452988	0.547012	0.675903	0.243048	0.501649	0.806363	1.24014	1.99342	4.11442	1.022779	0.0305348	0.0557901	0.0153133	0.00776796	0.106321	0.0196942	0.0825763	0.127251	0.0221868	0.00929127	0.0493415	0.0228141	0.0142251	0.120376	0.0741384	0.0840184	0.00127715	0.0268161	0.016004	0.0315332	0.0827295	0.4022092	3.380694	0.268458	0.435795	0.564206	0.731542
9108	-28.21811	-49.90309	21.68498	0.0504837	0.0537423	0.0448655	0.0227135	0.0655827	0.0416044	0.0227054	0.0209508	0.0363936	0.109794	0.0673544	0.0103299	0.0152147	0.188189	0.0237963	0.0402956	0.00785264	0.0281629	0.00075699	0.00509606	0.0836491	0.00171259	0.666903	0.265119	0.0662656	0.528694	0.0548696	0.319444	0.680556	0.94513	0.447637	0.675703	0.884885	1.13009	1.47994	2.23395	0.5811836	0.0537328	0.0572011	0.047753	0.0241754	0.0698035	0.0442819	0.0241666	0.0222991	0.0387359	0.11686	0.0716893	0.0109947	0.0161939	0.200301	0.0253278	0.042889	0.00835803	0.0299755	0.000805709	0.00542403	0.0890326	0.939533	0.3296877	0.0204359	0.264409	0.735591	0.979564
9144	-31.23126	-49.35456	18.1233	0.0738708	0.0481785	0.00518083	0.00556057	0.0184094	0.00585683	0.0189322	0.017905	0.0106948	0.00588559	0.0284366	0.00680332	0.00165326	0.00816396	0.00624626	0.0296317	0.0133875	0.013837	0.000193071	0.0179119	0.0366171	0.335808	0.36971	0.129856	0.164626	0.3339194	0.021113	0.26603	0.73397	0.978887	0.0989926	0.323708	0.703358	1.42175	3.08921	10.1018	1.672249	0.197856	0.129042	0.0138764	0.0148935	0.049308	0.015687	0.0507081	0.0479568	0.0286449	0.015764	0.0761648	0.0182221	0.00442811	0.0218664	0.01673	0.0793656	0.0358573	0.037061	0.000517122	0.0479754	0.0980757	0.3733562	4.212786	0.290347	0.442793	0.557208	0.709653
9180	-26.80357	-46.18542	19.38185	0.125074	0.160407	0.0170383	0.0115172	0.0497178	0.010183	0.105627	0.0190357	0.0536551	0.0197397	0.00184915	0.0328833	0.0243074	0.169073	0.0163753	0.00910151	0.120163	0.0346695	0.0151903	0.0345248	0.0541115	0.44919	0.327135	0.158657	0.0650175	0.4157621	0.034982	0.292817	0.707183	0.965018	0.374484	0.619388	0.861184	1.16119	1.6145	2.67034	0.7102022	0.115356	0.147944	0.0157144	0.0106224	0.0458549	0.00939184	0.0974197	0.0175566	0.0494863	0.0182059	0.00170548	0.0303283	0.0224188	0.155936	0.015103	0.00839434	0.110826	0.0319758	0.0140101	0.0318423	0.0499072	1.084243	2.895758	0.252083	0.430313	0.569687	0.747917
9216	-30.41184	-51.48015	21.06831	0.0349154	0.10478	0.0438102	0.0225774	0.0692547	0.00474446	0.0249432	0.0190979	0.0902679	0.0135069	0.116839	0.0590047	0.121318	0.0235546	0.020898	0.00569439	0.105337	0.226605	0.0658714	0.0880333	0.00722176	0.388096	0.300817	0.231195	0.079892	0.158356	0.00138347	0.168287	0.831713	0.998617	0.256789	0.515287	0.813139	1.2298	1.94067	3.89425	0.9830125	0.0275298	0.082616	0.0345431	0.0178016	0.0546054	0.00374088	0.019667	0.0150582	0.0711737	0.0106498	0.0921244	0.0465235	0.0956562	0.0185721	0.0164775	0.00448987	0.0830555	0.178672	0.0519378	0.0694118	0.00569416	1.268276	0.2868245	0.0139484	0.246375	0.753625	0.986052
9252	-24.26707	-44.34374	20.07668	0.113464	0.300837	0.0845051	0.0135909	0.0513716	0.0289302	0.0205678	0.0690724	0.0431716	0.00379954	0.0687695	0.108459	0.0590463	0.0866358	0.219073	0.0959986	0.209095	0.00938837	0.460291	0.102491	0.00820566	0.298914	0.0318173	0.613265	0.0560042	0.1216406	0.00030623	0.137199	0.862801	0.999694	0.885979	0.942667	0.981749	1.01859	1.06082	1.12869	0.08753619	0.0526085	0.139485	0.0391814	0.0063015	0.0238188	0.0134137	0.00953641	0.0320259	0.0200169	0.00176169	0.0318855	0.0502878	0.0273773	0.0401693	0.101575	0.0445105	0.0969484	0.00435299	0.213417	0.0475209	0.00380462	2.156764	0.846673	0.10503	0.362502	0.637498	0.89497
9288	-34.65081	-52.72733	18.07652	0.0241557	0.0159905	0.00169918	0.0090428	0.0808586	0.0247642	0.0330854	0.0654072	0.0223334	0.00126475	0.00914571	0.0127797	0.00562861	0.0457343	0.0311477	0.0157874	0.162183	0.0198169	0.18366	0.00153586	0.00300597	0.0580714	0.00455095	0.154528	0.782849	0.3628998	0.0258818	0.276448	0.723552	0.974118	0.0791673	0.290281	0.679844	1.47093	3.44494	12.6315	1.833841	0.0314108	0.0207931	0.00220952	0.0117588	0.105144	0.032202	0.0430225	0.0850519	0.0290411	0.00164461	0.0118926	0.016618	0.00731913	0.0594703	0.0405027	0.0205291	0.210893	0.0257688	0.238822	0.00199714	0.00390879	0.7690268	3.806891	0.280475	0.439678	0.560321	0.719526
9324	-32.91044	-52.01245	19.10201	0.0224586	0.143638	0.0109992	0.00268081	0.17126	0.145345	4.10339e-05	0.0647143	0.198435	0.0412831	0.202604	0.113302	0.0275744	0.143473	0.0327074	0.0402104	0.00696047	0.0238962	0.160771	0.0150068	0.016327	0.209938	0.078008	0.413761	0.298294	0.1428706	0.000802002	0.155715	0.844285	0.999198	0.341698	0.59232	0.849262	1.17749	1.68828	2.92656	0.7764515	0.0141812	0.0906983	0.00694533	0.00169276	0.10814	0.0917763	2.59103e-05	0.040863	0.1253	0.0260677	0.127932	0.0715433	0.0174115	0.0905943	0.0206527	0.0253903	0.0043951	0.015089	0.101517	0.00947585	0.0103095	1.583689	2.239786	0.223277	0.420045	0.579954	0.776723
9360	-25.342	-47.15618	21.81418	0.018444	0.0999858	0.00738965	0.0654455	0.0152689	0.00340285	3.02643e-05	0.0364565	0.134103	0.0244906	0.0744412	0.00869622	0.0739327	0.0697588	0.0031613	0.0321491	0.0103833	0.0466144	0.00770537	0.0321511	0.000354765	0.0733193	0.11565	0.0833403	0.72769	0.5137229	0.0522521	0.316425	0.683575	0.947748	0.834372	0.915476	0.972825	1.02793	1.09233	1.19851	0.13093	0.0241299	0.130809	0.00966769	0.0856207	0.019976	0.00445187	3.9594e-05	0.0476952	0.175443	0.0320405	0.0973896	0.0113771	0.0967243	0.0912638	0.00413584	0.0420599	0.0135842	0.0609845	0.0100807	0.0420625	0.000464131	0.7643652	0.8207932	0.101394	0.360024	0.639977	0.898605
9396	-32.23644	-53.44249	21.20605	0.145507	0.0182207	0.0061443	0.0506464	0.121089	0.0105188	0.00136091	0.0241221	0.0565087	0.0513522	0.0851485	0.0240941	0.0431259	0.100127	0.124021	0.002904	0.0240026	0.0594352	0.0250408	0.0288722	0.033751	0.0876523	0.677328	0.196652	0.0383673	0.9014728	0.112469	0.367366	0.632634	0.887531	0.472881	0.694026	0.892302	1.1207	1.44087	2.1147	0.5415151	0.140452	0.0175876	0.00593083	0.0488868	0.116882	0.0101533	0.00131363	0.023284	0.0545455	0.0495681	0.0821902	0.023257	0.0416276	0.0966483	0.119713	0.00280311	0.0231686	0.0573703	0.0241708	0.0278691	0.0325784	1.035993	0.3773156	0.0283231	0.281224	0.718776	0.971677
9432	-29.76987	-49.10059	19.33073	0.0578876	0.101042	0.0720173	0.0278584	0.125509	0.158007	0.13627	0.037587	0.0331556	0.00409612	0.109328	0.00761327	0.0291195	0.137342	0.00427256	0.0415758	0.105306	0.00964933	0.00926974	0.0112679	0.025254	0.07127	0.156932	0.365864	0.405934	0.6591554	0.0768532	0.341099	0.658901	0.923147	0.453483	0.679992	0.886634	1.12786	1.4706	2.20515	0.5718005	0.0465548	0.0812608	0.0579183	0.0224045	0.100938	0.127074	0.109592	0.0302285	0.0266646	0.00329421	0.0879248	0.0061228	0.0234187	0.110454	0.00343611	0.0334364	0.0846901	0.00776026	0.00745498	0.00906197	0.02031	1.243429	2.523727	0.236902	0.425012	0.574989	0.763097
9468	-29.01287	-49.45059	20.43773	0.0126943	0.0434799	0.0208222	0.0235372	0.0206047	0.0030913	0.00978714	0.0277876	0.00690657	0.0207679	0.0284689	0.0112843	0.00750527	0.0253924	0.00136002	0.00653096	0.0165627	0.00899383	0.014057	0.0210503	0.0788977	0.343505	0.44935	0.10198	0.105165	0.7530142	0.091491	0.352886	0.647114	0.908509	0.229723	0.488043	0.799475	1.25082	2.049	4.35306	1.063547	0.0309933	0.106157	0.0508376	0.0574663	0.0503068	0.00754745	0.0238954	0.0678438	0.0168625	0.0507051	0.0695073	0.0275508	0.0183242	0.061996	0.00332052	0.0159454	0.0404381	0.0219586	0.0343203	0.0513945	0.19263	0.4095822	1.096618	0.136314	0.38138	0.618619	0.863686
9504	-35.17277	-51.29931	16.12654	0.140237	0.0637646	0.00737073	0.0088521	0.0254991	0.0297128	0.00490196	0.0054617	0.0234954	0.031575	0.0608413	0.0128224	0.0127652	0.0219011	0.00884412	0.0127544	0.0939096	0.0224572	0.00307933	0.018768	0.189396	0.276995	0.170698	0.0894763	0.462831	2.198751	0.221132	0.419244	0.580756	0.778868	0.124614	0.362164	0.728428	1.37282	2.76118	8.02479	1.505817	0.175646	0.0798645	0.00923177	0.0110872	0.0319374	0.037215	0.00613965	0.00684072	0.0294277	0.0395474	0.0762031	0.0160599	0.0159883	0.027431	0.0110772	0.0159747	0.117621	0.0281274	0.00385683	0.0235067	0.237217	0.7984097	5.090407	0.307838	0.448155	0.551844	0.692163
9540	-26.92449	-47.1586	20.23411	0.145782	0.0140821	0.00228147	0.0218865	0.0600649	0.00195773	0.0106454	0.0680295	0.0248505	0.0889284	0.0354163	0.0488302	0.199167	0.232813	0.0147753	0.0123117	0.0473637	0.0035581	0.00843435	0.0250386	0.0713215	0.00072208	0.277181	0.467055	0.255042	0.7160676	0.0858566	0.348542	0.651458	0.914144	0.546405	0.744707	0.91214	1.09632	1.34281	1.83014	0.4370193	0.128156	0.0123795	0.00200562	0.0192402	0.0528026	0.00172102	0.00935832	0.0598042	0.0218459	0.0781763	0.0311341	0.0429262	0.175086	0.204664	0.0129889	0.0108231	0.041637	0.0031279	0.00741457	0.0220112	0.0626982	1.137537	1.576269	0.181223	0.403161	0.596839	0.818777
9576	-25.09771	-46.9689	21.8712	0.0428722	0.228517	0.00363769	0.0909425	0.0535172	0.00937858	0.0266976	0.0227014	0.0353095	0.0609586	0.0873632	0.0115155	0.0368795	0.174873	0.0268673	0.027864	0.0535844	0.0374118	0.00323244	0.0814986	0.00386893	0.11576	0.226303	0.230135	0.427802	0.7011766	0.0835385	0.346688	0.653312	0.916461	0.925556	0.962974	0.988298	1.01184	1.03845	1.08043	0.05593713	0.0382961	0.204126	0.00324942	0.0812355	0.047805	0.00837754	0.023848	0.0202783	0.0315406	0.054452	0.0780383	0.0102864	0.0329431	0.156208	0.0239996	0.0248899	0.047865	0.0334186	0.00288742	0.0727997	0.00345597	1.119491	0.2489853	0.00897018	0.227605	0.772395	0.99103
9612	-31.804	-48.18221	16.37822	0.0998772	0.145665	0.0303955	0.0694309	0.0310082	0.00304898	0.0287755	0.0614927	0.0754738	0.051784	0.0333878	0.0452589	0.0200003	0.00608476	0.0258318	0.185952	0.175298	0.11943	0.0149083	0.0667743	0.0398015	0.195068	0.184475	0.464375	0.156082	1.191206	0.146547	0.386795	0.613205	0.853453	0.244397	0.503005	0.807042	1.23909	1.98805	4.09171	1.018777	0.0751138	0.109549	0.0228593	0.0522163	0.02332	0.00229302	0.0216409	0.0462463	0.056761	0.0389447	0.0251097	0.0340375	0.0150414	0.00457612	0.0194271	0.139847	0.131835	0.0898184	0.0112119	0.0502184	0.0299332	1.329679	6.377506	0.327068	0.453855	0.546145	0.672932
9648	-29.4726	-49.61347	20.14087	0.0466121	0.0347341	0.0192046	0.0158039	0.00696925	0.00943743	0.0112816	0.130637	0.019044	0.00302867	0.0244385	0.0306557	0.069063	0.00375822	0.00963031	0.00359156	0.230856	0.05301	0.0433723	0.00718441	0.0548513	0.413251	0.0303566	0.284372	0.272021	1.334982	0.16069	0.393803	0.606196	0.839311	0.147733	0.393506	0.747536	1.33773	2.54126	6.76898	1.382761	0.0563517	0.0419918	0.0232174	0.0191061	0.00842548	0.0114094	0.0136389	0.157934	0.0230232	0.00366151	0.0295449	0.0370612	0.0834937	0.0045435	0.0116426	0.00434202	0.279093	0.0640865	0.052435	0.0086856	0.0663125	0.8271635	0.3740844	0.0277726	0.280175	0.719825	0.972227
9684	-39.13912	-58.63399	19.49487	0.0123115	0.0436402	0.0266963	0.0133987	0.0866877	0.0225631	0.00270872	0.109891	0.024661	0.00787082	0.194994	0.0107538	0.117649	0.00728881	0.0612015	0.0658941	0.0905763	0.000411344	0.0657684	0.0223754	0.048499	0.0167317	0.0167914	0.266835	0.699642	0.5116967	0.0518968	0.316007	0.683994	0.948103	0.666795	0.820655	0.940199	1.0636	1.21854	1.49971	0.29304	0.0118855	0.0421302	0.0257726	0.0129351	0.0836883	0.0217824	0.002615	0.106088	0.0238077	0.00759849	0.188247	0.0103817	0.113578	0.00703661	0.0590839	0.0636142	0.0874424	0.000397111	0.0634928	0.0216012	0.046821	1.03584	3.347152	0.267427	0.435456	0.564544	0.732573
9720	-26.04081	-46.46412	20.42331	0.0103145	0.0330849	0.0319569	0.0138225	0.0289847	0.0258962	0.0103151	0.0721445	0.000813552	0.00668889	0.0159975	0.0302434	0.000677385	0.0104823	0.053129	0.0529515	0.00238868	0.0511008	0.00437357	0.0127107	0.022592	0.120866	0.0324261	0.0589212	0.787787	2.118792	0.216808	0.417611	0.582389	0.783192	0.419114	0.65435	0.876065	1.14147	1.52823	2.38599	0.6287899	0.0210213	0.0674282	0.0651294	0.0281707	0.0590718	0.0527774	0.0210225	0.147033	0.00165805	0.0136322	0.0326035	0.0616372	0.00138053	0.0213633	0.108279	0.107917	0.00486822	0.104145	0.00891349	0.025905	0.0460433	0.4906686	0.1779224	0.00241731	0.183081	0.816919	0.997583
9756	-27.06364	-48.00124	20.9376	0.193168	0.306073	0.0109381	0.0488625	0.0523847	0.0340392	0.0128383	0.0332613	0.0765985	0.0790565	0.0814084	0.337896	0.160866	0.0729819	0.0113067	0.11153	0.00579008	0.0473446	0.0256776	0.0237783	0.0879259	0.0345755	0.0687243	0.453714	0.442986	0.3312057	0.0206782	0.264994	0.735006	0.979322	0.856175	0.927066	0.97665	1.02391	1.07867	1.16799	0.1122786	0.106503	0.168754	0.00603072	0.0269404	0.0288824	0.0187675	0.0070784	0.0183386	0.0422327	0.0435879	0.0448846	0.1863	0.0886937	0.0402387	0.00623396	0.0614923	0.00319237	0.0261035	0.0141574	0.0131102	0.048478	1.813726	0.6482204	0.0750794	0.33955	0.66045	0.924921
9792	-27.7292	-44.57886	16.84966	0.0420967	0.263359	0.00771121	0.0382063	0.0500869	0.136812	0.00510201	0.024117	0.0356378	0.0264583	0.000787785	0.131292	0.113435	0.130196	0.0342292	0.11819	0.00048826	0.0365166	0.0656622	0.00108151	0.19336	0.0431852	0.150151	0.618885	0.187779	3.74262	0.278781	0.439138	0.560863	0.721219	0.810102	0.902391	0.968465	1.03256	1.10817	1.23441	0.1522748	0.0289359	0.181024	0.00530044	0.0262618	0.0344281	0.0940404	0.00350695	0.0165773	0.0244963	0.0181866	0.000541498	0.0902458	0.0779713	0.0894925	0.0235281	0.0812397	0.000335614	0.0251004	0.0451341	0.000743398	0.13291	1.454825	3.051193	0.2577	0.432219	0.567781	0.7423
9828	-25.20168	-45.7019	20.50022	0.0697375	0.0813427	0.00754682	0.0274464	0.00353164	0.00476253	0.00171958	0.0104755	0.0116734	0.00336329	0.0062502	0.0118229	0.00540853	0.0837316	0.00339678	0.0418601	0.00359002	0.0302153	0.0405119	0.00925567	0.0435328	0.0978714	0.214449	0.593102	0.0945781	1.297276	0.157133	0.392089	0.607911	0.842867	0.260706	0.519105	0.815014	1.22697	1.92639	3.83574	0.9720671	0.139148	0.162304	0.0150582	0.054764	0.00704672	0.00950272	0.00343109	0.0209019	0.0232921	0.00671082	0.0124711	0.0235903	0.0107917	0.167071	0.00677764	0.0835239	0.0071632	0.0602889	0.0808338	0.0184679	0.0868614	0.5011752	0.6189116	0.0702577	0.335187	0.664813	0.929742
9864	-27.96124	-47.86094	19.8997	0.064421	0.0313129	0.0309111	0.00987703	0.0366993	0.0536436	0.00173645	0.033866	0.00651935	0.00745851	0.0101574	0.0329152	0.00265043	0.0730697	0.0411647	0.00936939	0.0931918	0.000504613	0.0160349	0.0120533	0.0377993	0.490727	0.0888219	0.299478	0.120974	1.780183	0.196057	0.409424	0.590576	0.803943	0.203608	0.460148	0.784929	1.274	2.17321	4.9114	1.150806	0.106418	0.0517265	0.0510627	0.0163161	0.0606243	0.088615	0.00286847	0.055944	0.0107694	0.0123209	0.0167792	0.0543733	0.0043783	0.120705	0.0680008	0.0154775	0.153945	0.00083358	0.0264884	0.0199111	0.0624414	0.6053561	0.6093058	0.0686568	0.333686	0.666314	0.931343
9900	-32.3286	-46.30601	13.97742	0.0190273	0.00167414	0.00881609	0.00270096	0.0211136	1.2371e-05	0.0464913	0.0370528	0.0756106	0.0439588	0.105593	0.0657092	0.0884248	0.00529732	0.0519393	0.00571707	0.0738174	0.216207	0.0657708	0.136406	0.0950883	0.650667	0.067339	0.082941	0.199053	8.335146	0.34771	0.459777	0.540223	0.652291	0.532851	0.73564	0.908661	1.10052	1.35936	1.8767	0.4551812	0.0163125	0.00143527	0.00755819	0.00231558	0.018101	1.06059e-05	0.0398578	0.031766	0.0648223	0.0376867	0.0905271	0.0563337	0.0758081	0.00454149	0.0445285	0.00490134	0.0632849	0.185358	0.0563865	0.116943	0.0815209	1.166429	5.342473	0.312106	0.449439	0.550561	0.687894
9936	-29.85357	-48.16251	18.30894	0.168332	0.0140476	0.00119402	0.0109995	0.0221052	2.19978e-06	0.0553697	0.18875	0.0177261	0.0204625	0.066507	0.032564	0.0473143	0.0828856	0.0413952	0.00139417	0.00969871	0.345071	0.0261552	0.147269	0.0396201	0.291	0.302054	0.153829	0.253118	2.47626	0.234762	0.424244	0.575756	0.765239	0.279313	0.536855	0.823608	1.21417	1.8627	3.58021	0.9222176	0.125728	0.0104922	0.000891813	0.00821558	0.0165104	1.64302e-06	0.0413557	0.140978	0.0132396	0.0152835	0.0496742	0.0243221	0.0353392	0.0619074	0.0309182	0.00104131	0.00724399	0.257734	0.0195354	0.109995	0.0295923	1.338863	1.240329	0.15156	0.389339	0.610662	0.848439
9972	-24.41256	-44.36285	19.9503	0.262168	0.0622438	0.0680204	0.00213192	0.151609	0.000183164	0.0236068	0.0400068	0.0630064	0.0355563	0.0339781	0.0380028	0.00494321	0.141991	0.0579402	0.00213162	0.0520359	0.010455	0.00591208	0.22146	0.0153775	0.172776	0.155666	0.266662	0.404895	0.9180479	0.114651	0.368743	0.631257	0.885349	0.46873	0.691048	0.891106	1.1222	1.44708	2.13342	0.5478899	0.202797	0.048148	0.0526164	0.00164912	0.117276	0.000141685	0.0182608	0.0309468	0.0487379	0.0275042	0.0262834	0.0293966	0.00382376	0.109835	0.044819	0.00164889	0.0402518	0.00808736	0.00457322	0.171308	0.0118951	1.29276	1.324644	0.159725	0.393341	0.606658	0.840275
10008	-32.68548	-52.48635	19.80087	0.0330103	0.0641507	0.027331	0.0366839	0.0435146	0.00199754	0.0216615	0.0392929	0.00129618	0.0688484	0.0192365	0.0149497	0.00163024	0.00818756	0.0370059	0.00202202	0.000202028	0.0155262	0.00253022	0.0191175	0.000119799	0.0240408	0.0580121	0.493806	0.424141	3.57865	0.274277	0.437689	0.562312	0.725723	0.733227	0.85956	0.953884	1.04835	1.16339	1.36383	0.2243686	0.0720254	0.139971	0.0596337	0.0800408	0.0949448	0.00435845	0.0472635	0.0857334	0.00282815	0.150221	0.0419723	0.0326189	0.00355703	0.0178645	0.0807434	0.00441185	0.000440807	0.0338766	0.0055207	0.0417127	0.000261391	0.4583147	0.1299586	0.000462902	0.144632	0.855368	0.999537
10044	-26.78814	-47.93898	21.15084	0.0839656	0.230664	0.0250617	0.0871383	0.126411	0.00714288	0.0131083	0.0266256	0.00687702	0.012164	0.148832	0.00644613	0.0124752	2.56194e-05	0.0381355	0.0257694	0.00273117	0.0806041	0.0205885	0.109768	0.00111864	0.130801	0.246621	0.417075	0.205503	0.9568069	0.119636	0.371811	0.628188	0.880364	0.687417	0.832937	0.944566	1.05869	1.20057	1.45472	0.271016	0.0787926	0.216454	0.0235177	0.0817699	0.118623	0.00670282	0.0123007	0.0249852	0.00645334	0.0114146	0.139663	0.006049	0.0117066	2.4041e-05	0.0357861	0.0241818	0.00256291	0.0756382	0.0193201	0.103005	0.00104972	1.065653	0.1015856	8.67061e-05	0.118322	0.881678	0.999913
10080	-30.27441	-47.69245	17.41804	0.135074	0.0893928	0.00800897	0.000423302	0.0191737	0.0216985	0.068596	0.0164045	0.0347532	0.0697118	0.106204	0.050055	0.0450557	0.0506237	0.0299892	0.0557653	0.0864675	0.229907	0.00399068	0.00384045	0.0885018	0.0404799	0.464291	0.161909	0.33332	6.262364	0.325578	0.453421	0.546579	0.674423	0.871084	0.934904	0.979219	1.02122	1.06963	1.148	0.09979577	0.111297	0.0736569	0.00659914	0.000348788	0.0157985	0.0178789	0.056521	0.0135168	0.0286355	0.0574404	0.087509	0.0412438	0.0371245	0.0417123	0.0247101	0.0459489	0.0712465	0.189436	0.0032882	0.00316442	0.0729228	1.213637	1.257927	0.153309	0.39021	0.60979	0.846691
